user_name,rating,date,review_content,review_id,app_version,replied_at,reply_content,thumbs_up_count,user_image_url,bank,source
Emmanuael Asrat,1,2024-12-06 17:19:23,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,9815bb8a-2108-49fe-8292-fb360aed8331,24.09.30,None,,12,https://play-lh.googleusercontent.com/a/ACg8ocKRDCszCOez4HIQ8fNnbmfSWqZcAZ2sgfKZBS7p2DBAvf0zqYo=mo,BOA,Google Play
Haile Znabu,1,2024-12-02 21:19:07,It doesn't work on my 2 devices A05 and A34 😡,f07f9c2b-112a-4fe7-9187-0da7683616bc,24.11.22,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVdOx_gUM58npsXL5xqUWPLBgMr4aUeosg5GcOjcQifk_fuKo0,BOA,Google Play
Behailu Kebede,1,2024-12-01 14:52:25,It's better to say I don't use boa rather than pulling your phone out and opening this app,b53d4763-fbf3-4815-93c6-415d6026c863,24.11.22,None,,2,https://play-lh.googleusercontent.com/a-/ALV-UjWvAkjCappllHkY9oaDNSgaFRWGUZmjQFZi49zFrWaKcDh2zxy_,BOA,Google Play
Chuol Deng mayian,5,2024-11-30 20:23:48,My attention is very important because it will be the most difficult time for me,709e40a3-94cf-4414-9d03-b83ab5783be2,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJtS82E87R1nvjp5dijHMFXzHepyJ3hLhJ2gJnymI6nzDFGbA=mo,BOA,Google Play
Abraham Assefa,1,2024-11-29 06:40:35,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",c150161c-e679-408f-aa76-41f4c9787f9a,24.11.22,None,,73,https://play-lh.googleusercontent.com/a/ACg8ocLDXUcCjNSIqT-bF4uwFu34C0pHj4AYR7SLLmXS8T4vV8HjtA=mo,BOA,Google Play
Ephi T,1,2024-11-28 11:44:51,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,8c12373b-e19d-494f-8506-a54490d9709b,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJxOXU_1Q4Pow5i75SpXVyBhNusMRrcloXaMM2D5loEuUp7wA=mo,BOA,Google Play
Hildana Endale,1,2024-11-28 10:17:48,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1756e606-985f-44eb-bab4-95bcf0848416,24.11.22,None,,19,https://play-lh.googleusercontent.com/a/ACg8ocJcY_kPjcrFQoUdTEzhwDAMZkdbKHKRt-wb1ucbOM7DZqBrmA=mo,BOA,Google Play
Asefa Bekele,5,2024-11-27 00:10:14,exellent digital transaction of money,a49183c0-2f37-4898-a64e-ab1cce218c2d,24.11.22,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUXPc0-oyslhFOKP2d3UVZOGpu63kZq73MnBufyGU445B3_sY3l,BOA,Google Play
Khalid Ahmed,1,2024-11-26 15:05:22,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,5816b056-8f44-4faf-92a4-a28efd01448b,24.11.22,None,,8,https://play-lh.googleusercontent.com/a-/ALV-UjWWdGm616yDZa7q0Dj1rwv0GU2pqy3waLj9j-2edr39Pgyez18,BOA,Google Play
Berhan Nurleigzer,5,2024-11-25 19:10:50,Best,3916c795-44f4-4169-86aa-119ef8b78067,24.11.22,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJwXW9wcG8s-LTfb5I_BcA6OQR9aRIMnS9gXoD94Up1vi3Qsrsm=mo,BOA,Google Play
BOLE AIRPORT Migration,5,2024-11-25 17:26:59,Great,10f38455-3c1d-4bec-a303-eef4cf41097a,24.11.22,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWrzYwOL6bXkb30PA29X_PfzdLqCt2MMykUSQmVtyHTQdFGFtIk,BOA,Google Play
Abraham Kinfegebreal,5,2024-11-24 21:31:39,👏👏👏,a4262b61-1cb9-414f-a99f-9ad1302aa769,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUnhu92e-1NYSb1Hdm0i6GlDWL-zTNEl_B-dZ-d7ezyFW2C64FU,BOA,Google Play
Kalid Muhammad,5,2024-11-24 10:31:41,Money,600f542d-2c2f-4c6a-b49e-4f196764cfa9,24.11.22,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocISlQBsA-mA9HZFB4PpE5SesLboUqlStXqkn7ls8m8JmRrtLw=mo,BOA,Google Play
Sadik Murad,2,2024-11-24 09:17:29,It needs more improvment,bd0a4a80-4971-4156-9418-bef834d65877,24.01.09,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJT8ZK9nzwTjMwhyM0c0MzsKcQB6pfFGlZLWy7h59QZv-93OA=mo,BOA,Google Play
Moges Tadesse,5,2024-11-21 22:51:14,Hey Google,3a881b17-3858-447d-bdef-f69e3f85b0b4,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWsKrA68PtyWeok4HHnWY5_o0wzNX0hcCAdb3tkpsw2t3yqzC2J,BOA,Google Play
Woldetsadik Melese,5,2024-11-21 17:40:34,Good app,da8d6098-722b-4970-a9bd-8abb656976b5,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJqEBIxrPOUYpmIrixn8XK39i_-nxw2j06I9JWlhmVX7LXCkA=mo,BOA,Google Play
Rejeb Abdshkur,3,2024-11-20 22:26:08,ab,e8a2d836-1548-4ddd-935b-a6c280ac8043,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLE6W7IP6gUN3oYepkKq1bBuRe_rTip5dUdYalFuHJ2KjUAvQ=mo,BOA,Google Play
adem tahir,5,2024-11-20 13:41:49,Ademtahir,ed76ddde-f121-4372-b182-4c5df2b80685,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXW8do1dWQrmgSjmO0qhDLu01LVm6mVDOsFhc3yVM8w-nGrd_N4,BOA,Google Play
Biruk Tadesse,5,2024-11-20 12:25:55,✌️✌️,282728fd-e404-49c7-b7af-e17f01a1247d,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUnTGPMRh3PXmMnuQncJzc486kbaeuvm2LzUoYey1t10vO4WdsM,BOA,Google Play
Miky Lyrics Orthodox,3,2024-11-20 09:25:05,Please this app on my android phone,3d00a389-ea31-4ae9-ae70-9014f48845ca,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocI-Whe42Yi7pIkJKRiijBMT7xZOdjLSOMm4LkTUvh-p14bJlw=mo,BOA,Google Play
Est,5,2024-11-19 16:48:41,GOAT 🐐 🐐,87a5eda7-9ff6-43ca-a3d4-baf44802a3dc,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUDcSxCPHwwVgTnTYqOAvIbrbxKzHse1LSrI3m7MqC1HDQRpcwJ,BOA,Google Play
Henok Abebe,1,2024-11-19 14:12:49,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",d9c98c7f-3df6-466f-a6fc-820cb281fad1,24.09.30,None,,5,https://play-lh.googleusercontent.com/a/ACg8ocIeRagx7ZDjhGg-K5FK9enmmKg2h2xxiNvl6Qysf2l-rHt9mw=mo,BOA,Google Play
Geremew Girma,5,2024-11-18 18:58:47,Fast and reliable,695331e7-0600-4a44-805b-255770e5f33b,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVl8YZEAe748WnW5zI9BTPb4TP817SSh81FYTknFfYBrMYNd9o,BOA,Google Play
Daniel Berhanu,1,2024-11-17 22:11:45,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",3d362e0c-4c39-498b-8b61-b52226effacd,24.09.30,None,,22,https://play-lh.googleusercontent.com/a-/ALV-UjVTC18XOazq8si9u1OQCyLWevPXAnVaklO3VKcHFuXz2YVMAIg6,BOA,Google Play
Nah Om,5,2024-11-14 15:52:39,Very good,8820e991-f423-4207-84ee-1504f70f3f99,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocK6F1ktceksD3YBMMTU0Jh7v_lOcUxgr-QbIuGVI9D96RpcAw=mo,BOA,Google Play
abay,1,2024-11-13 13:35:40,One of the poorest mobile banking system,f106cb33-9dcb-4a38-a65d-3cbb1a9a790e,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocIyIa4awwMe4PL78cGXjAqS2k2vlxKy6QCV_Pceoyzt4zq8Vwg=mo,BOA,Google Play
Yohannes Demerew,5,2024-11-12 21:39:07,❤❤❤❤❤❤,295d2e05-79ca-409a-be45-0388efa2f3b6,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocKBNffbpft00Q3gRX0bp1F11nTLZ4B1WBT4ijiOGyB3FR70XQ=mo,BOA,Google Play
Zelalem Bayh,5,2024-11-12 17:20:14,Oene,31842334-938e-4309-8db6-d6f4f9da1fcf,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLcHiANWuDck1xUNInIu2WBkyozFSUkgs3D0UWqFO0_QOz8LQ=mo,BOA,Google Play
legese sis,1,2024-11-12 16:43:41,i find it interesting specially in reciept downloading,6446c637-4d71-4aa9-b09c-abcc44110734,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUqNBX3-BoYGUNP1-mb_lOgoC41VHwBhaXo73NPk2bJpo_kHFk,BOA,Google Play
Feven Tekle,5,2024-11-12 15:50:38,it good,e165c4d1-4d0e-4f81-920a-3d7f2a3acc38,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJ1iqxaO0RyMuFVN_Sv7l6_AfTapYp7vkOdhVLSzY55diz0Ig=mo,BOA,Google Play
Yoseph Seyoum,1,2024-11-12 15:08:59,"This app crashes everytime, please fix it",e086cf56-30a1-4650-b7c7-492dbab0f831,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUXeRlKoNUVw89zlpaqbW7-4AWc-DcdV5kqA-U7XjHzfb-qs8g,BOA,Google Play
Habib Seid Mohammed,1,2024-11-12 13:55:52,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,5d19cf33-a0a2-4263-ae80-c963660bde79,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVdRKUQXmrmlCTZ3r6O6dqoxbkTK0YxvcVrnnQkQzTLbC1gQLQ,BOA,Google Play
Habtu Teum Ayele,5,2024-11-12 13:10:33,I need a support the app is not working,316e654c-3526-4bca-8086-60b63895f732,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX-uKNJMZOUreT9Sr23SSkPcj90KapbVxeApOxKjbBlvkggjgv_,BOA,Google Play
tadiya Fantahun,5,2024-11-12 13:01:11,Bast bank of ethiopia,553a157d-5f77-4f45-849e-6985fd3f61ca,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXDC2lRYCZgsvM_cGRgj-MqaLMpCOFOMk_z4GiVPU7MxES3BKI,BOA,Google Play
henok john,5,2024-11-12 12:45:45,Good,222dde44-b0d2-497b-8c48-f0760acab14f,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUc1LCIFE9IrCs1gnNdgEzdn3db_tOUx3WurMTg7zk18x8HMSY,BOA,Google Play
ORBIT CONSULTANCY,1,2024-11-12 12:15:50,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,3bf25c8f-faed-49a0-b64c-feff01ccadfb,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKj5DV0GcykqlIGu-ZQPajd8tpyE63m3kqKI_ndp45qgLOPjg=mo,BOA,Google Play
Jabessa Badasa,5,2024-11-12 12:13:20,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",d7d3b979-cd01-4ecf-936f-02cb87adc6b3,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJfbht1eS5TN3DSdPSDtLR6msAa7r6ns2sQU-DV-C3Ie12YPw=mo,BOA,Google Play
Nahom Ahmed,1,2024-11-12 11:48:40,The worst App i have never seen like this before,fe160342-c4b4-442c-910c-2ddce8172994,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUGtBQQP5vutr6uavPD5ZPUy9ZCHMw5MDmVXdrJbEJ_mY57Suar,BOA,Google Play
Kiebron Yemane,4,2024-11-12 10:21:44,Wweeeer,e1751a71-a0e6-47a5-9045-9bf2423acfed,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjV9E4tBn8BGkNEGm1rFFbmUBorvEDXiFliIU5F-JAIRl6FBscA,BOA,Google Play
Aklilu Shwalem,5,2024-11-12 09:52:38,Infinx,a9aef84b-de22-4145-b107-b18b44ea617d,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocL6vVgSsyqB-a3Xu0FOap2DR3ntOxSPaTPNUQ9HFXIaOMaHhw=mo,BOA,Google Play
amanuel temesgen,5,2024-11-12 07:17:47,Great service,193d231d-a098-4e8b-992e-96c9d9b43bee,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU1rhryU0tlEw-NJWsy3BPY6lQwh1AG8GI846Rs5B31rftuKnm1,BOA,Google Play
abebe melese,5,2024-11-11 13:59:32,👍,92a7307e-7ff4-4412-903b-7e0a331febea,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX7Uy1cduaLYT4vvD3NRoGghJ4D2KdaQ9nE7xTZUZC0D4j5cDEN,BOA,Google Play
Haftom Kelemewerk,1,2024-11-08 14:41:15,This app is not available on all android versions and some times it is not functional.,10cdcbf6-81ab-4281-8583-665788be8e91,24.09.30,None,,2,https://play-lh.googleusercontent.com/a/ACg8ocIUGMReJoSqPr9kqljDbjSNuJMOjDDH_y7GuTOwPeRf5mbV4g=mo,BOA,Google Play
Henok Abrhame,4,2024-11-08 14:13:42,senayt Mesfin,d8ad8495-2424-4c41-9e0c-7f484eedacc0,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLODfuov_MQvvx2wdkfPmiflDq5wRy9B_WLnPNkeikbw31LmQ=mo,BOA,Google Play
Lika Lika,1,2024-11-07 07:21:50,Bad app vety bad.,8405e36b-c5ee-4a39-92b8-2bbda678dcf1,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocIJ_HZPp3rH5dIeGrAMu7wWkCu_oHr15yyJG0hg7r1I9SJxFA=mo,BOA,Google Play
Mudin mudin,5,2024-11-06 17:24:50,Nice,643dd819-c970-4240-b620-ce2dff61d731,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLy8RiIOYTsugPFV2cyw48eRmS79afIdmazoOoh4u8tfFJvWA=mo,BOA,Google Play
Aschalew W/yohnse,5,2024-11-05 15:05:11,Abessnya Banke,ad41ef41-4f31-4dc7-a2dc-b48d3d38a5cd,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocL--WlFtzAbuVd2ylENuBreYkvn8FaiuR3mk31JQfIdCZqSQw=mo,BOA,Google Play
Amanuel HabteMARIAM Asfaw,1,2024-11-04 11:45:20,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",ac6715ed-80bf-4720-8893-cd6f0340c82c,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUmKqgYYztT8KdIypVjr4uoS4ztJ31MHRLaSIF5KAjWR_OA44RF,BOA,Google Play
Abdii B,5,2024-11-03 19:25:36,Okay,5f4e1afc-666e-4bab-ab08-0b39744b9396,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLRmSpfHC0cANie7LJi-fzmzBAw8rsVYZKSfU4sFiI2_EdMEg=mo,BOA,Google Play
Ermias Wolde,5,2024-11-01 16:08:51,Professional on banking app,1278f570-8dea-4557-a749-5466685c05e4,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLXbdNCVlluTEqVIYrKRvx6cmJaS73e1PsQz8hBFWmHDgON8w=mo,BOA,Google Play
bk love,3,2024-10-27 23:37:31,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,169b6d5b-b5df-4a42-9168-ce968142da5b,24.09.30,None,,11,https://play-lh.googleusercontent.com/a-/ALV-UjXAG0bTTnfIB7KOxKIYSewSyuAjUhBr-If4SE4QEG5-iLSgwvaYKQ,BOA,Google Play
Alexander Abebe,5,2024-10-26 17:13:59,አይሰራም አስተካክሉት,14287667-7529-4f0a-b119-c9a37b43b788,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU2tuYIyrJZSEHqadCwPyWsHRdZX8923vwq8G5ux2cHhxqAbSIF,BOA,Google Play
Tigist Tg,1,2024-10-25 22:17:13,Please try another because this app doesn't feet the need of this generation,518dfdbb-4c08-469f-aee2-3caba92930ac,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXb3O8sHdGNoXvnptqMxgNjNsyyJVqLwklvpBS03KRBK1eXm9c,BOA,Google Play
Negash Bekele,4,2024-10-25 17:40:10,Good,9f7fb2e7-377c-47d0-8018-8361713089a3,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJOvh3xspEDdJhghlwZjJ_vTNJto4WUV2CuS9mJGuF7TJ_TUg=mo,BOA,Google Play
tekalign ermajo,5,2024-10-24 11:51:40,Fast transfer,a151105b-8d49-4e7a-bf55-62feca737e04,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJiMekEs7Y3_IY__6DgAYBFtJITsUCdjGq7aUSRyC4y7zhjjw=mo,BOA,Google Play
Yordanos Yigzaw,5,2024-10-22 05:57:44,"What's up I can't log in, what's wrong",9b20307d-6ea1-4920-a74f-b5d6f16390bb,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX2SBssbd5-KbbXkWqouSufPaCvd9Rkrykt-RviWUIZJDQ8HfY,BOA,Google Play
Ameru Mehamed,1,2024-10-21 16:43:38,Amrumehamed,908563f1-4304-45f7-a634-e4e4e64e8118,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKml35wJcc6XgWNSHf9Gnndyl-vK2R5usDS2Et4OQiTB5rkLg=mo,BOA,Google Play
Halefom Kahsay,5,2024-10-19 16:42:22,Good,87b4dda8-40de-44ff-aa27-ba8cf4776e03,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUQbFDSYpPtM7nZnkMJrNPQFbT7ZC8dpk4RTAEYzMkQ_3hw4H7Q,BOA,Google Play
Abraham Moges,5,2024-10-18 21:22:15,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",4fe26762-e4bf-4ebd-bbeb-538577f6d724,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU6vVnU3KbjFBYctvgP8aEZFKKIh3TRe0CMbuYn2qZsLG4dNBQl,BOA,Google Play
Samson zekarias,5,2024-10-18 17:02:55,Very good,8da94e53-0cd0-4d47-9df1-8cd3dac4779f,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWhyUoL1phXflRzWnTETY3XpzEhfMT-vX7kYa_HG5XPZo-rqc8,BOA,Google Play
Jemalkedir Jemalkedir,5,2024-10-15 10:27:29,ደደገነሐ,2b806bfe-bc20-4ca9-8d33-3e3d420beb79,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVcetqz3dIhw_ddIwsScDtrn076AiUuvH-Q9UI1ks7jAotCnu0,BOA,Google Play
Mohamed Jamee,1,2024-10-14 08:06:39,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",03ed7b23-17b8-4ae5-9c2f-29922a888edf,,None,,21,https://play-lh.googleusercontent.com/a/ACg8ocIGESTosdCC9VVssxzGbTtQ_MLw7hKmL-i6aWF0w2JBS1EfFw=mo,BOA,Google Play
Mintesinot Desalegn,1,2024-10-13 09:08:25,A painfully slow banking app service. Please don't make it your choice!,df4d9c87-1a87-4a1d-8900-581c52470725,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVuYLy6vqSNy-7wqSlJCd6BDTKrl7nj2pe8cfAcyhzNKcb3TxKR,BOA,Google Play
Mehdi Dersie (መኸዲ),4,2024-10-12 17:04:14,Good App,5d22ff1e-78a6-4da7-8128-fa0bfd0f4850,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVEo6K8Syx1GTi-Gt3OAub7sh3BnJb659NNesraH-efVN8CeM3_,BOA,Google Play
Abdu Ahme,5,2024-10-11 21:16:21,Best app to me,e3dac0d5-d198-42ee-8536-2d6fd0365164,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLOcURd3WmXJ4HJpHJaZa6pwt799T-rHGgrUN_-PzQywwnFaA=mo,BOA,Google Play
abdulmejid emam Mohammed,5,2024-10-11 16:31:58,BOA,3394a77e-9fd2-41f9-be45-00812de92767,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJX2tqY3eCW5WrYkMmnHvMU_6MmYJNQl-h6x6bt88XZq7ZWIZw=mo,BOA,Google Play
Abdulkadirsulti Kedir,5,2024-10-11 09:28:56,Abdulkadir,a526225b-3f7c-4dd0-8772-8ce18eea7318,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocIjQIDRcO9F7PCqWgIbWmy23Jutf5wbSsdXwaqJBCm6Sp0VTA=mo,BOA,Google Play
Fikirte Atinafseged,1,2024-10-10 15:17:31,Bad,be744ade-9b10-4b61-a1ee-5afc836bf602,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJd20B41lNLS6ngKr2VD3Hc_yVRvi9P8XHcbf7Le55xJTwVvQ=mo,BOA,Google Play
Feven Mekael,1,2024-10-08 16:20:37,If it is possible I would gove0 star,1d49e80a-b12c-4cd5-abd9-b9b2d6612d64,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLxvk3cQQCSv-_5gL8sfUyMXfRDmUgbHUv5fEf7-RGLTM_zTQ=mo,BOA,Google Play
Wendwesn Seifu,4,2024-10-05 15:39:26,Nise mobile bankig,d1c75600-5e8d-416b-8627-b3700bc64633,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXXgQKm2sc9Xp2IiU72Zxyz3MdQBdcr194iuowUW88OZ4KpSFo,BOA,Google Play
neo,4,2024-10-04 23:34:24,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,ac7391a6-712b-424c-970d-6dba1a0dd845,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUWH968PvCcevINog77ROwuVSxyL0xi05_qaQZUZ2XV8pDuqWBj,BOA,Google Play
John Abadi,5,2024-10-04 17:20:43,Ok,3cbcde95-2c0c-41d1-be22-203369552ed1,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocI6hjdYTOjvxeNIbE2TYGa8raWkr0UO8AJsgmizsAp9VovbAQ=mo,BOA,Google Play
basi s,1,2024-10-04 11:23:06,Just make it work please🤣 this is embarrassing for a bank of your size,ab760759-00d0-43fd-9267-f1d3f34a74e6,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocIUUNCQ6C7Cik3XUAEPZy1hg9wZGmppMdYjmmJVecIEEJ55gQ=mo,BOA,Google Play
Habtamu Tolla,5,2024-10-04 09:18:27,Update to the simplest way it requires the developer option on and off why this is,3a05c496-6385-4903-b2f5-54f69bdd8ee7,24.09.30,None,,58,https://play-lh.googleusercontent.com/a/ACg8ocIoX1zZ4ZsPGr5C7tBTZO-DfdG-V-kFYw0Ps4f2tu8IJDgZdA=mo,BOA,Google Play
Eyuel Hailu,1,2024-10-04 05:55:49,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",94ba00d0-c2e8-4e21-9e71-af2395f2d0ca,24.09.30,None,,14,https://play-lh.googleusercontent.com/a-/ALV-UjUjeTHcoVGNqKcIr4Sc8xUH870Meg3S7fEEn64A1nwU26kBxx2x,BOA,Google Play
Pastor Yirdaw Tessema,1,2024-10-04 05:30:33,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,b4f29388-db8b-4ce7-9539-82a8c57b071a,24.09.30,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUb8hvEpFofA1AxtsoqDbtcwxbwarU0ej9ETbUYAazwS6vGQFid,BOA,Google Play
Nigussie Beresa,3,2024-10-03 18:17:09,Good,dd79ea31-05db-44d3-8af1-7bb5142df8b5,24.09.30,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWwV_WqQ8d9C61QsLxEiT5hqwc-nLB6CdWBxaWLjdgRA6pJoEQl,BOA,Google Play
Adu delu,1,2024-10-03 12:57:35,Worest app,cd089947-bc9a-41cf-a17d-9bf390c91485,24.09.30,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKFDH4A9dlW-N02UF03XblwF55qJQqxoWZsuAFBJ9F_NMFasQ=mo,BOA,Google Play
Sen hit,1,2024-10-03 12:54:58,The worest app ever,510eb8c1-9b58-4989-bdd1-674fa63c3d08,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLhn7W0XpRyfW50lxo3GRB1tY8jjargX4Wmfue7mLni_VA9mw=mo,BOA,Google Play
Aman Abas,5,2024-10-03 01:53:27,አሪፍ ነው በርቱልን,f242b9c6-0093-4b0d-85c6-fec827999123,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJssPiUAIzOqtDZB0arKxjOiPOSnkcmish-oosAmhfM1GUQBg=mo,BOA,Google Play
Kuma Nasbu,5,2024-10-02 19:16:32,Wwwerrr,2755e189-b073-4641-897e-3cfa2aa25a25,24.09.30,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJ3XUOvIfa7bBeXjXWSDpOCP-LoSKc8Jy8ERx582o4V2VkElw=mo,BOA,Google Play
Jemal abdela Abdela,5,2024-09-30 16:46:53,ጀማል ውቀቱ,6bcdcd0b-f657-4972-b10b-ed371d2f777a,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUrzSdZ2SoQ4w0TwHE4eE3YH8E1Wwr-7x4h3FFxamGrMzjrPis,BOA,Google Play
Ayana Andualem,5,2024-09-30 09:13:34,Great For Financial company,4cbbb09a-77c0-45b2-89e6-784c7186918b,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVt8TyL-P36R23zxE0H2UAmEElc1OM3lZzcoxHhyTo2deDWT0g,BOA,Google Play
Yamle Abiy,5,2024-09-30 08:48:28,Very easy to use,1afdfab9-884b-4dd2-9881-a468a0eb567f,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWY3dxNmeCuezj3N3P4MIClQuSAFii3RpPKdEnJyUHOZAtm5tA,BOA,Google Play
